# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20200420073433
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0368.nc,45.45,45.83,36.78,37.65,1935-10-27T04:30:00Z,1935-10-28T02:00:00Z,Unknown institution,2020-01-26T17:49:40Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0369.nc,45.4,45.73,35.4,36.77,1935-10-23T05:30:00Z,1935-10-27T14:34:48Z,Unknown institution,2020-01-26T17:49:40Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0370.nc,45.43,46.63,36.67,37.82,1935-10-26T14:00:00Z,1935-10-30T11:30:00Z,Unknown institution,2020-01-26T17:49:40Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0372.nc,45.2669,47.258,34.7156,39.26,1926-02-03T13:45:00Z,1955-07-15T04:05:59Z,Unknown institution,2020-01-26T17:49:37Z,R,DEPH PSAL TEMP DOX1 PHPH PHOS SLCA ALK3 NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0373.nc,45.3436,47.1992,35.8111,39.03,1922-09-01T02:30:00Z,1922-11-16T05:00:00Z,Unknown institution,2019-08-03T07:13:47Z,R,DEPH PSAL TEMP DOX1
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0374.nc,44.71667,44.71667,37.83333,37.83333,2004-02-11T09:00:00Z,2004-02-12T05:00:00Z,Unknown institution,2020-01-26T17:49:37Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0375.nc,43.567,44.9,37.25,39.733,1985-01-03T07:10:12Z,2005-07-20T13:49:48Z,Unknown institution,2020-01-26T17:50:28Z,R,DEPH PRES TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0393.nc,44.08333,44.65,37.83333,39.077,2004-05-26T10:10:12Z,2005-07-11T11:45:00Z,Unknown institution,2020-01-26T17:50:27Z,R,DEPH TEMP PSAL DOX1 ALK3 SLCA NTRA PHPH PHOS
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0397.nc,45.45,47.19,37.04,39.25,1997-09-19T03:49:48Z,1997-09-25T10:10:12Z,Unknown institution,2020-01-26T17:51:23Z,R,DEPH DOX1 PHPH TEMP SLCA PSAL PHOS NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0398.nc,46.72,47.19,37.35,39.25,1998-06-11T09:40:12Z,2000-08-10T06:00:00Z,Unknown institution,2020-01-26T17:51:23Z,R,DEPH TEMP PSAL PHOS DOX1 NTRA SLCA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0596.nc,45.442,47.1,35.03,38.975,1957-08-28T03:00:00Z,1957-09-13T10:34:12Z,Unknown institution,2020-01-26T18:08:04Z,R,DEPH PSAL NTRA PHOS TEMP DOX1
