# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20200420073416
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_EUXRo01_20200321.nc,44.7,44.7,30.779,30.779,2020-03-21T00:00:00Z,2020-03-21T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2020-04-20T07:26:17Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_EUXRo02_20200321.nc,44.318,44.318,30.417,30.417,2020-03-21T00:00:00Z,2020-03-21T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2020-04-20T07:26:18Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_EUXRo03_20200321.nc,43.98,43.98,29.936,29.936,2020-03-21T00:00:00Z,2020-03-21T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2020-04-20T07:26:19Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_LBBG_20200321.nc,42.5,42.5,27.4833,27.4833,2020-03-21T00:00:00Z,2020-03-21T19:30:00Z,Unknown institution,2020-04-20T07:26:20Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_LBWN_20200321.nc,43.2,43.2,27.9167,27.9167,2020-03-21T00:00:00Z,2020-03-21T19:30:00Z,Unknown institution,2020-04-20T07:26:21Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_LRCK_20200321.nc,44.3333,44.3333,28.4333,28.4333,2020-03-21T00:00:00Z,2020-03-21T19:30:00Z,Unknown institution,2020-04-20T07:26:21Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_LRTC_20200321.nc,45.0667,45.0667,28.7167,28.7167,2020-03-21T00:00:00Z,2020-03-21T19:30:00Z,Unknown institution,2020-04-20T07:26:22Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_LTCG_20200321.nc,40.9949,40.9949,39.7822,39.7822,2020-03-21T00:20:00Z,2020-03-21T19:50:00Z,Unknown institution,2020-04-20T07:26:22Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_TG_Mangalia_20200321.nc,43.801,43.801,28.595,28.595,2020-03-21T00:00:16Z,2020-03-21T21:16:33Z,Joint Research Centre (Europe); National institute for Earth Physics (Romania),2020-04-20T07:26:23Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_TG_Samsun_20200321.nc,41.2949,41.2949,36.3375,36.3375,2020-03-21T00:00:48Z,2020-03-21T21:17:40Z,JRC -Institute for Protection and Security of the Citizens,2020-04-20T07:26:23Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_TG_Sinop_20200321.nc,42.017,42.017,35.15,35.15,2020-03-21T00:00:00Z,2020-03-21T19:48:00Z,JRC -Institute for Protection and Security of the Citizens,2020-04-20T07:26:24Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_TG_Trabzon_20200321.nc,41.0019,41.0019,39.7445,39.7445,2020-03-21T00:00:00Z,2020-03-21T21:03:30Z,General Command of Mapping (Turkey),2020-04-20T07:26:24Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_UGSB_20200321.nc,41.6333,41.6333,41.6,41.6,2020-03-21T00:00:00Z,2020-03-21T19:30:00Z,Unknown institution,2020-04-20T07:26:24Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_UKOO_20200321.nc,46.4333,46.4333,30.7667,30.7667,2020-03-21T00:00:00Z,2020-03-21T19:47:00Z,Unknown institution,2020-04-20T07:26:25Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_URKA_20200321.nc,44.8833,44.8833,37.2833,37.2833,2020-03-21T00:00:00Z,2020-03-21T19:30:00Z,Unknown institution,2020-04-20T07:26:25Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_URSS_20200321.nc,43.4333,43.4333,39.9,39.9,2020-03-21T00:00:00Z,2020-03-21T19:30:00Z,Unknown institution,2020-04-20T07:26:26Z,R,DEPH RELH ATMS DRYT DEWT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_TG_Varna_20200321.nc,43.192,43.192,27.911,27.911,2020-03-21T00:00:00Z,2020-03-21T21:03:00Z,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),2020-04-20T07:26:27Z,R,DEPH SLEV
